id,Address,Response_Address,Response_X,Response_Y
3742,高雄市大社區三民路308號,,,
3861,高雄市鳳山區中山西路60號,,,
3862,高雄市鳳山區五甲二路262號,,,
3863,高雄市鳳山區大明路48號,,,
3864,高雄市鳳山區青年路二段199號,,,
3865,高雄市鳳山區南榮路266號,,,
3866,高雄市鳳山區自由路108號,,,
3867,高雄市鳳山區三商街57號,,,
3868,高雄市鳳山區南華路164號,,,
3869,高雄市鳳山區海洋一路128號,,,
3870,高雄市鳳山區杭州西街125號,,,
3871,高雄市鳳山區五甲一路135號,,,
3872,高雄市鳳山區海洋二路118號,,,
3873,高雄市鳳山區海洋一路131號,,,
3874,高雄市鳳山區博愛路37號,,,
3875,高雄市鳳山區文化西路9號,,,
3876,高雄市鳳山區青年路一段377號,,,
3877,高雄市鳳山區力行路55號,,,
3878,高雄市鳳山區五甲三路31號,,,
3879,高雄市鳳山區興仁里中山路203號,,,
3880,高雄市鳳山區中正路146號,,,
3881,高雄市鳳山區南光街178號,,,
3882,高雄市鳳山區鳳北路46號1號,,,
3883,高雄市鳳山區中山路163號,,,
3884,高雄市鳳山區中山東路211之3號,,,
3885,高雄市鳳山區光復路222號,,,
3886,高雄市鳳山區三民路274號,,,
3887,高雄市鳳山區五甲二路671號,,,
3888,高雄市鳳山區大東二路17號,,,
3889,高雄市鳳山區鳳甲路381號,,,
3890,高雄市鳳山區青年路二段490號,,,
3891,高雄市鳳山區光復路116號,,,
3892,高雄市鳳山區新富路502號,,,
3893,高雄市鳳山區瑞竹路189號,,,
3894,高雄市鳳山區鳳林路101號,,,
3895,高雄市鳳山區鳳松路1之5號,,,
3896,高雄市鳳山區瑞興路424號,,,
3897,高雄市鳳山區經武路271號,,,
3898,高雄市鳳山區中崙四路2號,,,
3899,高雄市鳳山區南榮路23號,,,
3900,高雄市鳳山區南華路89號,,,
3901,高雄市鳳山區自強二路248號,,,
3902,高雄市鳳山區五福一路29號,,,
3903,高雄市鳳山區五甲二路527號,,,
3904,高雄市鳳山區瑞興路253號,,,
3905,高雄市鳳山區中山路137號,,,
3906,高雄市鳳山區文衡路377號,,,
3907,高雄市鳳山區建國路三段207號,,,
3908,高雄市鳳山區中正路109號,,,
3909,高雄市鳳山區光復路一段69號,,,
3910,高雄市鳳山區八德路267之1號,,,
3911,高雄市鳳山區五福一路30之6號,,,
3912,高雄市鳳山區南榮路89號,,,
3913,高雄市鳳山區武營路192號,,,
3914,高雄市鳳山區濱山街10巷7號,,,
3915,高雄市鳳山區中山西路343號,,,
3916,高雄市鳳山區八德路132號,,,
3917,高雄市鳳山區大明路62號,,,
3918,高雄市鳳山區光復路一段72號,,,
3919,高雄市鳳山區中崙四路10號,,,
3920,高雄市鳳山區鳳松路74號,,,
3921,高雄市鳳山區自強二路1之1號,,,
3922,高雄市鳳山區海洋二路155號,,,
3923,高雄市大樹區中興東路75號,,,
3924,高雄市大樹區久堂路152號,,,
3925,高雄市大樹區九曲路119號,,,
3926,高雄市大樹區中興北路8號,,,
3927,高雄市大樹區實踐街60號,,,
3928,高雄市大樹區久堂路149號,,,
3929,高雄市六龜區光復路337號,,,
3930,高雄市美濃區美中路30號,,,
3931,高雄市美濃區成功路213之13號,,,
3932,高雄市美濃區中正路一段49號,,,
3933,高雄市美濃區中正路一段30號,,,
3934,高雄市美濃區中正路一段60號,,,
3935,高雄市美濃區中興路一段601號,,,
3936,高雄市旗山區延平一路655之2號,,,
3937,高雄市旗山區中山路149號,,,
3938,高雄市旗山區中山路4號,,,
3939,高雄市旗山區中山路15號,,,
3940,高雄市旗山區中山路60之2號,,,
3941,高雄市旗山區延平一路530號,,,
3942,高雄市旗山區延平一路457號,,,
3943,高雄市旗山區永福街23巷2之1號,,,
3944,高雄市旗山區仁和街15號,,,
3945,高雄市旗山區延平一路682號,,,
3946,高雄市旗山區華中街20號,,,
3947,高雄市旗山區中山路115號,,,
3948,高雄市茄萣區仁愛路三段222號,,,
3949,高雄市茄萣區仁愛路三段226號,,,
3950,高雄市茄萣區忠孝街142之7號,,,
3951,高雄市茄萣區茄萣路二段149號,,,
3952,高雄市茄萣區仁愛路三段122號,,,
3953,基隆市信義區深溪路110號,,,
3954,基隆市信義區東明路125號,,,
3955,基隆市信義區東明路169號,,,
3956,基隆市信義區信二路238號,,,
3957,基隆市信義區東信路66-1號,,,
3958,基隆市信義區深溪路160號,,,
3959,基隆市信義區深溪路168號,,,
3960,基隆市信義區義六路15號,,,
3961,基隆市信義區信二路71號,,,
3962,基隆市仁愛區孝三路71號,,,
3963,基隆市仁愛區南榮路13號,,,
3964,基隆市仁愛區孝一路100號,,,
3965,基隆市仁愛區仁二路28號,,,
3966,基隆市仁愛區愛一路67號,,,
3967,基隆市仁愛區精一路32號,,,
3968,基隆市仁愛區仁四路28號,,,
3969,基隆市仁愛區仁三路25號,,,
3970,基隆市仁愛區孝三路26號,,,
3971,基隆市仁愛區仁三路37號,,,
3972,基隆市仁愛區忠二路6號,,,
3973,基隆市仁愛區愛三路74號,,,
3974,基隆市仁愛區愛四路26之1號,,,
3975,基隆市仁愛區仁三路54號,,,
3976,基隆市仁愛區愛二路12號,,,
3977,基隆市仁愛區成功一路123號,,,
3978,基隆市仁愛區仁四路54之2號,,,
3979,基隆市仁愛區仁二路179號,,,
3980,基隆市仁愛區忠二路65號,,,
3981,基隆市仁愛區忠三路97號,,,
3982,基隆市仁愛區孝三路82號,,,
3983,基隆市仁愛區成功一路126號,,,
3984,基隆市仁愛區仁四路24號,,,
3985,基隆市仁愛區仁五路39號,,,
3986,基隆市仁愛區忠二路11之1號,,,
3987,基隆市仁愛區仁二路47號,,,
3988,基隆市仁愛區忠二路27號,,,
3989,基隆市仁愛區忠二路5號,,,
3990,基隆市中正區義二路10號,,,
3991,基隆市中正區祥豐街131號,,,
3992,基隆市中正區義二路65號,,,
3993,基隆市中正區祥豐街175號,,,
3994,基隆市中正區新豐街308號,,,
3995,基隆市中正區北寧路390號,,,
3996,基隆市中正區北寧路368之1號,,,
3997,基隆市中正區北寧路352號,,,
3998,基隆市中正區中船路88之1號,,,
3999,基隆市中正區義二路134號,,,
4000,基隆市中正區義二路195號,,,
4001,基隆市中正區和ㄧ路61號,,,
4002,基隆市中正區義二路28號,,,
4003,基隆市安樂區基金一路133之4號,,,
4004,基隆市安樂區基金三路139號,,,
4005,基隆市安樂區安樂路二段235號,,,
4006,基隆市安樂區基金一路135巷21弄1號底一層之7,,,
4007,基隆市安樂區樂利三街104號,,,
4008,基隆市安樂區麥金路441號,,,
4009,基隆市安樂區基金一路393號,,,
4010,基隆市安樂區樂一路6號,,,
4011,基隆市安樂區安樂路二段120號,,,
4012,基隆市安樂區安樂路二段116號,,,
4013,基隆市安樂區麥金路186號,,,
4014,基隆市中山區西榮里西定路56號,,,
4015,基隆市中山區西定路252號,,,
4016,基隆市中山區復興路105號,,,
4017,基隆市中山區安一路15號,,,
4018,基隆市中山區復興路162號,,,
4019,基隆市中山區中華路12號,,,
4020,基隆市中山區復興路109號,,,
4021,基隆市中山區中和路166之4號,,,
4022,基隆市中山區安一路28之1號,,,
4023,基隆市中山區復興路252號,,,
4024,基隆市中山區復興路210號,,,
4025,基隆市暖暖區源遠路192號,,,
4026,基隆市暖暖區源遠路282號,,,
4027,基隆市暖暖區暖暖街180號,,,
4028,基隆市暖暖區源遠路305號,,,
4029,基隆市暖暖區源遠路188巷1號,,,
4030,基隆市暖暖區暖暖街477號,,,
4031,基隆市暖暖區東勢街4之15號,,,
4032,基隆市暖暖區過港路156號,,,
4033,基隆市暖暖區暖暖街193號,,,
4034,基隆市七堵區開元路75號,,,
4035,基隆市七堵區開元路69號,,,
4036,基隆市七堵區百三街62號,,,
4037,基隆市七堵區福二街147號,,,
4038,基隆市七堵區明德一路175號,,,
4039,基隆市七堵區百三街124號,,,
4040,基隆市七堵區工建路1之19號,,,
4041,基隆市七堵區明德一路109號,,,
4042,基隆市七堵區自治街21號,,,
4043,基隆市七堵區明德一路187號,,,
4044,基隆市七堵區福二街93號,,,
4045,基隆市七堵區百五街36號,,,
4046,基隆市七堵區自治北街3號,,,
4047,新竹市香山區香山里香北路253號,,,
4048,新竹市香山區香山里香北路193號,,,
4049,新竹市香山區虎山里延平路二段241號,,,
4050,新竹市香山區內湖里內湖路88之2號,,,
4051,新竹市香山區朝山里中華路五段738號,,,
4052,新竹市香山區牛埔里牛埔路421號,,,
4053,新竹市香山區虎林里延平路二段102號,,,
4054,新竹市香山區香山里香北路一五二號,,,
4055,新竹市香山區內湖里內湖路72號,,,
4056,新竹市香山區香北路147號,,,
4057,新竹市香山區頂埔里牛埔東路14號,,,
4058,新竹市北區金華里光華南街40號,,,
4059,新竹市北區水田街170號,,,
4060,新竹市北區境福里中正路439號,,,
4061,新竹市北區中雅里北新街58號,,,
4062,新竹市北區民富里西大路724號,,,
4063,新竹市北區中興里北門街5號,,,
4064,新竹市北區中山里中山路7號,,,
4065,新竹市北區新民里民富街108號,,,
4066,新竹市北區湳雅街259號,,,
4067,新竹市北區西門里仁化街5之2號,,,
4068,新竹市北區磐石里西大路852號,,,
4069,新竹市北區金華里光華東街79號,,,
4070,新竹市北區西門里中山路148號,,,
4071,新竹市北區西雅里中山路420號,,,
4072,新竹市北區光華一街28號,,,
4073,新竹市北區光華里湳雅街2之1號,,,
4074,新竹市北區興南里西門街103號,,,
4075,新竹市北區文雅里中正路331號,,,
4076,新竹市北區光華里湳雅街42號,,,
4077,新竹市北區西雅里中山路384號,,,
4078,新竹市北區南寮里東大路三段714號,,,
4079,新竹市北區西雅里中山路428號,,,
4080,新竹市北區中寮里延平路三段535號,,,
4081,新竹市北區南勢里延平路一段368號,,,
4082,新竹市北區崇禮里中山路314號,,,
4083,新竹市北區中山路59號,,,
4084,新竹市北區潛園里西大路509號,,,
4085,新竹市北區南寮里東大路三段710號,,,
4086,新竹市北區金華里光華東街50號,,,
4087,新竹市北區中興里中山路86號,,,
4088,新竹市北區新民里民富街116號,,,
4089,新竹市北區北門里中正路281號,,,
4090,新竹市北區中央里西門街40號,,,
4091,新竹市北區金竹里金竹路131號,,,
4092,新竹市北區湳雅里湳雅街203號,,,
4093,新竹市北區北門里民富街30號,,,
4094,新竹市北區文雅里中正路331號,,,
4095,新竹市北區客雅里延平路一段260號,,,
4096,新竹市北區民富里西大路579號,,,
4097,新竹市北區林森路242號,,,
4098,新竹市北區新民里北大路318號,,,
4099,新竹市東區金山里金山街131號,,,
4100,新竹市東區振興里振興路125號,,,
4101,新竹市東區復興里鐵道路二段10號,,,
4102,新竹市東區三民里民族路200號,,,
4103,新竹市東區福德里中華路二段672號,,,
4104,新竹市東區科園里光復路一段659號,,,
4105,新竹市東區關東里光復路一段210號,,,
4106,新竹市東區南大里西大路152號,,,
4107,新竹市東區城隍廟邊8號,,,
4108,新竹市東區寺前里竹蓮街103之1號,,,
4109,新竹市東區復中里民生路249號,,,
4110,新竹市東區光鎮里南大路653號,,,
4111,新竹市東區仙水里光復路一段349號,,,
4112,新竹市東區新興里西大路143號,,,
4113,新竹市東區豐功里新源街90號,,,
4114,新竹市東區長春街12號,,,
4115,新竹市東區豐功里建中路97號,,,
4116,新竹市東區東門里東前街23號,,,
4117,新竹市東區東南街157號,,,
4118,新竹市東區中正里東門街142號,,,
4119,新竹市東區竹蓮街82號,,,
4120,新竹市東區成功里東門街85號,,,
4121,新竹市東區豐功里建功一路186號,,,
4122,新竹市東區成功里林森路32號,,,
4123,新竹市東區忠孝路300號,,,
4124,新竹市東區三民里民生路75號,,,
4125,新竹市東區中正里東門街130號,,,
4126,新竹市東區西大路89號,,,
4127,新竹市東區文華里國華街二號,,,
4128,新竹市東區光鎮里南大路860號,,,
4129,新竹市東區林森路185號,,,
4130,新竹市東區高峰里高翠路369號,,,
4131,新竹市東區新莊里長春街62巷1號,,,
4132,新竹市東區復中里民生路252號,,,
4133,新竹市東區東門里東門街133號,,,
4134,新竹市東區金山里金山街101號,,,
4135,新竹市東區金山里金山街3號,,,
4136,新竹市東區金山里光復路一段89巷113號,,,
4137,新竹市東區武功里建中路59之1號,,,
4138,新竹市東區埔頂路294號,,,
4139,新竹市東區頂竹里南大路289號,,,
4140,新竹市東區中央路198號,,,
4141,新竹市東區文華里田美三街25號,,,
4142,新竹市東區高峰里高翠路307號,,,
4143,新竹市東區竹蓮里竹蓮街70號,,,
4144,新竹市東區關東里光復路一段310號,,,
4145,新竹市東區新莊里新莊街158號,,,
4146,新竹市東區復中里民權路153號,,,
4147,新竹市東區關東里光復路一段166號,,,
4148,新竹市東區武功里建功一路85號,,,
4149,新竹市東區西門街47號,,,
4150,新竹市東區科園里科學園路145號,,,
4151,新竹市東區東門里復興路55號,,,
4152,新竹市東區東門里中央路4號,,,
4153,新竹市東區立功里金城一路13號,,,
4154,新竹縣竹北市博愛街347號,,,
4155,新竹縣竹北市斗崙里福興路542號,,,
4156,新竹縣竹北市竹仁里中正東路138號,,,
4157,新竹縣竹北市北崙里博愛街204號,,,
4158,新竹縣竹北市三民路526號,,,
4159,新竹縣竹北市博愛街503號,,,
4160,新竹縣竹北市新社里華興街88號,,,
4161,新竹縣竹北市福德里博愛街344號,,,
4162,新竹縣竹北市嘉興路302號,,,
4163,新竹縣竹北市福興東路2段58號,,,
4164,新竹縣竹北市勝利一路166號,,,
4165,新竹縣竹北市新國里華興街292之1號,,,
4166,新竹縣竹北市新社里中正西路230號,,,
4167,新竹縣竹北市中正東路276號,,,
4168,新竹縣竹北市竹北里中山路12號,,,
4169,新竹縣竹北市博愛街232號,,,
4170,新竹縣竹北市 三民路270之1號,,,
4171,新竹縣竹北市竹北里中山路8-8號,,,
4172,新竹縣竹北市竹仁街79號,,,
4173,新竹縣竹北市華興街190號,,,
4174,新竹縣竹北市光明三路30號,,,
4175,新竹縣竹北市新崙里中華路114號,,,
4176,新竹縣竹北市新國里華興街258號,,,
4177,新竹縣竹北市福德里三民路266號,,,
4178,新竹縣竹北市新國里中正西路289號,,,
4179,新竹縣竹北市竹北里三民路35號,,,
4180,新竹縣竹北市嘉興路465號,,,
4181,新竹縣竹北市民權街58號,,,
4182,新竹縣竹北市博愛街539號,,,
4183,新竹縣竹北市斗崙里縣政二路83號,,,
4184,新竹縣竹北市自強五路72號,,,
4185,新竹縣竹北市東興路1段941號,,,
4186,新竹縣竹北市新國里中正西路205號,,,
4187,新竹縣竹北市中山路59號,,,
4188,新竹縣竹北市新崙里中華路106號,,,
